epoch,total,pde,top,bottom,side,ic
1,912.5518188476562,904.7490234375,1.1240004301071167,4.297056198120117,2.249995231628418,0.1317625641822815
10001,0.32705140113830566,0.006135568488389254,0.298273503780365,0.0017503425478935242,0.000843300367705524,0.020048676058650017
20001,0.130226731300354,0.008649718016386032,0.10027244687080383,0.0005815949407406151,0.0003857657720800489,0.020337197929620743
30001,0.10188178718090057,0.004422529134899378,0.08836344629526138,0.0002434737398289144,0.00017094735812861472,0.008681390434503555
40001,0.08798545598983765,0.0019239289686083794,0.07115788757801056,0.00019865941430907696,0.00011131729843327776,0.014593658968806267
50000,0.0775076374411583,0.0009332208428531885,0.06708225607872009,0.00018647598335519433,6.154278526082635e-05,0.009244142100214958
