epoch,total,pde,top,bottom,side,ic,energy
1,1223.1668701171875,1213.968994140625,0.7255403399467468,3.5453617572784424,4.342377662658691,0.0,0.5846231579780579
10001,0.1583578884601593,0.02394021674990654,0.11367819458246231,0.019706966355443,0.0004446009988896549,0.0,0.0005879154778085649
20001,0.06966008991003036,0.0024432295467704535,0.06396795809268951,0.002881683874875307,0.0003422620939090848,0.0,2.495256921974942e-05
30000,0.03828546404838562,0.0014953212812542915,0.034274473786354065,0.0023258307483047247,0.00017309891700278968,0.0,1.674325903877616e-05
