epoch,total,pde,top,bottom,side,ic
1,1256.429931640625,1247.534423828125,0.8874757289886475,1.703006625175476,3.377112627029419,2.9279673099517822
10001,0.2188534289598465,0.010794424451887608,0.20694564282894135,0.0004922276129946113,0.00046860886504873633,0.00015250775322783738
20001,0.08770149946212769,0.002896150341257453,0.08440977334976196,0.00019390690431464463,0.00016173487529158592,3.992460551671684e-05
30001,0.07655293494462967,0.0047050477005541325,0.07160767167806625,8.752339635975659e-05,0.00013404409401118755,1.864967453002464e-05
40001,0.06360575556755066,0.0013658668613061309,0.06205679103732109,3.0915769457351416e-05,0.00011814298341050744,3.404420567676425e-05
50000,0.05338570103049278,0.0007268007029779255,0.05251406133174896,3.344286960782483e-05,7.395186548819765e-05,3.7448324292199686e-05
