rel_l2_mean: 0.011002755723893642
rel_l2_std: 0.006473183631896973
rmse_mean: 0.005043704062700272
rmse_std: 0.004000947345048189
max_l1_mean: 0.010962161235511303
max_l1_std: 0.014823189936578274
mape_mean: 0.0003056112618651241
mape_std: 0.0002876072539947927
pape_mean: 0.0033402671106159687
pape_std: 0.0017338439356535673
