epoch,total,pde,top,bottom,side,energy
1,4.66012716293335,3.1878554821014404,0.5974985957145691,0.8483052849769592,0.017153065651655197,0.009314494207501411
5001,0.2553689479827881,0.03203615918755531,0.1977447122335434,0.01691252738237381,0.007946318946778774,0.0007292451336979866
10001,0.2890372574329376,0.06547277420759201,0.12486719340085983,0.08693838864564896,0.01130664348602295,0.0004522422095760703
15001,0.1499047428369522,0.030573731288313866,0.09377048164606094,0.016665654256939888,0.008199131116271019,0.0006957445293664932
20001,0.15934306383132935,0.02854943834245205,0.10443007200956345,0.018584035336971283,0.007299741730093956,0.0004797909059561789
25001,0.158543661236763,0.031167924404144287,0.1024700403213501,0.015765320509672165,0.008662140928208828,0.0004782400210388005
30000,0.16511951386928558,0.04030332714319229,0.0875612273812294,0.027471285313367844,0.009342608042061329,0.00044105207780376077
