epoch,total,pde,top,bottom,side,energy
1,4.8705058097839355,3.4002890586853027,0.5981309413909912,0.845161497592926,0.017272824421525,0.009651252068579197
5001,0.1316172331571579,0.006033376324921846,0.1210876926779747,0.004117223899811506,0.00032799175824038684,5.095381129649468e-05
10001,0.05299857258796692,0.003995148930698633,0.04329019412398338,0.00549674266949296,0.0001984794216696173,1.8005124729825184e-05
15001,0.03976306691765785,0.0023225233890116215,0.037046290934085846,0.00023542757844552398,0.00014577257388737053,1.3051381756667979e-05
20001,0.03975093737244606,0.0007224296568892896,0.03876931965351105,6.955927528906614e-05,0.00015917459677439183,3.0453484214376658e-05
25001,0.034793172031641006,0.0003946030046790838,0.03424479812383652,3.1228708394337445e-05,0.00010658738028723747,1.5955760318320245e-05
30000,0.024676699191331863,0.00043086937512271106,0.024110961705446243,3.7631918530678377e-05,8.722441270947456e-05,1.0012775419454556e-05
